Date,Product,Plant,Qty,Reorder,InTransit
2025-03-10,FlowGuard 10 Control Valve,Riverside Plant,543,100,60
2025-03-10,FlowGuard 10 Control Valve,Rheinland Plant,171,75,1
2025-03-10,FlowGuard 25 Control Valve,Riverside Plant,585,75,84
2025-03-10,FlowGuard 25 Control Valve,Rheinland Plant,260,100,129
2025-03-10,FlowGuard 50 Safety Valve,Riverside Plant,421,50,163
2025-03-10,FlowGuard 50 Safety Valve,Rheinland Plant,46,75,54
2025-03-10,TorqueMax 15 Induction Motor,Riverside Plant,557,75,194
2025-03-10,TorqueMax 15 Induction Motor,Rheinland Plant,424,75,176
2025-03-10,TorqueMax 30 Induction Motor,Riverside Plant,548,75,86
2025-03-10,TorqueMax 30 Induction Motor,Rheinland Plant,200,75,132
2025-03-10,TorqueMax 60 Servo Motor,Riverside Plant,562,100,16
2025-03-10,TorqueMax 60 Servo Motor,Rheinland Plant,302,75,112
2025-03-10,SenseLine Temperature Sensor,Riverside Plant,533,75,59
2025-03-10,SenseLine Temperature Sensor,Rheinland Plant,152,75,99
2025-03-10,SenseLine Pressure Sensor,Riverside Plant,268,75,166
2025-03-10,SenseLine Pressure Sensor,Rheinland Plant,293,100,9
2025-03-10,SenseLine Vibration Sensor,Riverside Plant,162,50,132
2025-03-10,SenseLine Vibration Sensor,Rheinland Plant,523,100,190
2025-03-10,Pump Seal Kit,Riverside Plant,575,75,109
2025-03-10,Pump Seal Kit,Rheinland Plant,14,100,107
2025-03-10,Turbine Bearing Set,Riverside Plant,183,150,99
2025-03-10,Turbine Bearing Set,Rheinland Plant,235,150,155
2025-03-10,Pump Impeller,Riverside Plant,418,100,198
2025-03-10,Pump Impeller,Rheinland Plant,78,150,172
2025-03-10,Turbine Blade Set,Riverside Plant,281,100,8
2025-03-10,Turbine Blade Set,Rheinland Plant,156,150,193
2025-03-17,AquaFlow 100 Centrifugal Pump,Riverside Plant,480,50,111
2025-03-17,AquaFlow 100 Centrifugal Pump,Rheinland Plant,333,100,55
2025-03-17,AquaFlow 200 Centrifugal Pump,Riverside Plant,111,50,192
2025-03-17,AquaFlow 200 Centrifugal Pump,Rheinland Plant,173,50,42
2025-03-17,AquaFlow 350 Submersible Pump,Riverside Plant,111,50,145
2025-03-17,AquaFlow 350 Submersible Pump,Rheinland Plant,88,50,150
2025-03-17,AquaFlow 500 Booster Pump,Riverside Plant,512,150,110
2025-03-17,AquaFlow 500 Booster Pump,Rheinland Plant,81,100,71
2025-03-17,HelioGen 1000 Gas Turbine,Riverside Plant,127,50,126
2025-03-17,HelioGen 1000 Gas Turbine,Rheinland Plant,457,150,136
2025-03-17,HelioGen 2000 Gas Turbine,Riverside Plant,481,100,167
2025-03-17,HelioGen 2000 Gas Turbine,Rheinland Plant,77,75,162
2025-03-17,HelioGen 3000 Steam Turbine,Riverside Plant,192,75,103
2025-03-17,HelioGen 3000 Steam Turbine,Rheinland Plant,337,100,12
2025-03-17,FlowGuard 10 Control Valve,Riverside Plant,420,50,18
2025-03-17,FlowGuard 10 Control Valve,Rheinland Plant,353,150,136
2025-03-17,FlowGuard 25 Control Valve,Riverside Plant,532,150,164
2025-03-17,FlowGuard 25 Control Valve,Rheinland Plant,198,100,157
2025-03-17,FlowGuard 50 Safety Valve,Riverside Plant,522,150,98
2025-03-17,FlowGuard 50 Safety Valve,Rheinland Plant,446,100,163
2025-03-17,TorqueMax 15 Induction Motor,Riverside Plant,121,75,53
2025-03-17,TorqueMax 15 Induction Motor,Rheinland Plant,197,150,177
2025-03-17,TorqueMax 30 Induction Motor,Riverside Plant,120,75,8
2025-03-17,TorqueMax 30 Induction Motor,Rheinland Plant,166,150,55
2025-03-17,TorqueMax 60 Servo Motor,Riverside Plant,432,75,65
2025-03-17,TorqueMax 60 Servo Motor,Rheinland Plant,538,75,68
2025-03-17,SenseLine Temperature Sensor,Riverside Plant,443,50,160
2025-03-17,SenseLine Temperature Sensor,Rheinland Plant,455,50,14
2025-03-17,SenseLine Pressure Sensor,Riverside Plant,335,100,96
2025-03-17,SenseLine Pressure Sensor,Rheinland Plant,530,150,86
2025-03-17,SenseLine Vibration Sensor,Riverside Plant,52,100,82
2025-03-17,SenseLine Vibration Sensor,Rheinland Plant,374,50,159
2025-03-17,Pump Seal Kit,Riverside Plant,457,75,37
2025-03-17,Pump Seal Kit,Rheinland Plant,567,150,125
2025-03-17,Turbine Bearing Set,Riverside Plant,78,150,182
2025-03-17,Turbine Bearing Set,Rheinland Plant,305,100,58
2025-03-17,Pump Impeller,Riverside Plant,199,50,197
2025-03-17,Pump Impeller,Rheinland Plant,244,75,39
2025-03-17,Turbine Blade Set,Riverside Plant,259,75,47
2025-03-17,Turbine Blade Set,Rheinland Plant,379,50,171
2025-03-24,AquaFlow 100 Centrifugal Pump,Riverside Plant,348,150,89
2025-03-24,AquaFlow 100 Centrifugal Pump,Rheinland Plant,355,150,190
2025-03-24,AquaFlow 200 Centrifugal Pump,Riverside Plant,287,100,79
2025-03-24,AquaFlow 200 Centrifugal Pump,Rheinland Plant,169,75,195
2025-03-24,AquaFlow 350 Submersible Pump,Riverside Plant,132,100,0
2025-03-24,AquaFlow 350 Submersible Pump,Rheinland Plant,541,150,118
2025-03-24,AquaFlow 500 Booster Pump,Riverside Plant,289,150,105
2025-03-24,AquaFlow 500 Booster Pump,Rheinland Plant,107,100,149
2025-03-24,HelioGen 1000 Gas Turbine,Riverside Plant,21,150,121
2025-03-24,HelioGen 1000 Gas Turbine,Rheinland Plant,349,50,150
2025-03-24,HelioGen 2000 Gas Turbine,Riverside Plant,190,150,192
2025-03-24,HelioGen 2000 Gas Turbine,Rheinland Plant,536,75,53
2025-03-24,HelioGen 3000 Steam Turbine,Riverside Plant,264,50,166
2025-03-24,HelioGen 3000 Steam Turbine,Rheinland Plant,309,75,63
2025-03-24,FlowGuard 10 Control Valve,Riverside Plant,273,150,111
2025-03-24,FlowGuard 10 Control Valve,Rheinland Plant,228,150,150
2025-03-24,FlowGuard 25 Control Valve,Riverside Plant,503,100,103
2025-03-24,FlowGuard 25 Control Valve,Rheinland Plant,556,100,59
2025-03-24,FlowGuard 50 Safety Valve,Riverside Plant,59,50,15
2025-03-24,FlowGuard 50 Safety Valve,Rheinland Plant,218,100,15
2025-03-24,TorqueMax 15 Induction Motor,Riverside Plant,168,150,137
2025-03-24,TorqueMax 15 Induction Motor,Rheinland Plant,409,100,50
2025-03-24,TorqueMax 30 Induction Motor,Riverside Plant,208,150,136
2025-03-24,TorqueMax 30 Induction Motor,Rheinland Plant,30,100,54
2025-03-24,TorqueMax 60 Servo Motor,Riverside Plant,352,50,85
2025-03-24,TorqueMax 60 Servo Motor,Rheinland Plant,564,100,195
2025-03-24,SenseLine Temperature Sensor,Riverside Plant,539,50,187
2025-03-24,SenseLine Temperature Sensor,Rheinland Plant,481,100,141
2025-03-24,SenseLine Pressure Sensor,Riverside Plant,17,50,95
2025-03-24,SenseLine Pressure Sensor,Rheinland Plant,597,150,70
2025-03-24,SenseLine Vibration Sensor,Riverside Plant,396,50,146
2025-03-24,SenseLine Vibration Sensor,Rheinland Plant,69,75,24
2025-03-24,Pump Seal Kit,Riverside Plant,491,75,163
2025-03-24,Pump Seal Kit,Rheinland Plant,388,100,119
2025-03-24,Turbine Bearing Set,Riverside Plant,116,100,96
2025-03-24,Turbine Bearing Set,Rheinland Plant,4,50,161
2025-03-24,Pump Impeller,Riverside Plant,532,150,195
2025-03-24,Pump Impeller,Rheinland Plant,116,150,53
2025-03-24,Turbine Blade Set,Riverside Plant,267,150,108
2025-03-24,Turbine Blade Set,Rheinland Plant,265,50,67
2025-03-31,AquaFlow 100 Centrifugal Pump,Riverside Plant,245,75,28
2025-03-31,AquaFlow 100 Centrifugal Pump,Rheinland Plant,532,100,77
2025-03-31,AquaFlow 200 Centrifugal Pump,Riverside Plant,76,50,34
2025-03-31,AquaFlow 200 Centrifugal Pump,Rheinland Plant,418,75,65
2025-03-31,AquaFlow 350 Submersible Pump,Riverside Plant,40,50,179
2025-03-31,AquaFlow 350 Submersible Pump,Rheinland Plant,57,50,111
2025-03-31,AquaFlow 500 Booster Pump,Riverside Plant,346,50,96
2025-03-31,AquaFlow 500 Booster Pump,Rheinland Plant,75,50,128
2025-03-31,HelioGen 1000 Gas Turbine,Riverside Plant,193,100,184
2025-03-31,HelioGen 1000 Gas Turbine,Rheinland Plant,324,150,76
2025-03-31,HelioGen 2000 Gas Turbine,Riverside Plant,394,150,9
2025-03-31,HelioGen 2000 Gas Turbine,Rheinland Plant,497,150,162
2025-03-31,HelioGen 3000 Steam Turbine,Riverside Plant,190,50,114
2025-03-31,HelioGen 3000 Steam Turbine,Rheinland Plant,506,150,137
2025-03-31,FlowGuard 10 Control Valve,Riverside Plant,568,150,194
2025-03-31,FlowGuard 10 Control Valve,Rheinland Plant,547,50,169
2025-03-31,FlowGuard 25 Control Valve,Riverside Plant,145,100,90
2025-03-31,FlowGuard 25 Control Valve,Rheinland Plant,526,50,131
2025-03-31,FlowGuard 50 Safety Valve,Riverside Plant,134,75,21
2025-03-31,FlowGuard 50 Safety Valve,Rheinland Plant,507,100,191
2025-03-31,TorqueMax 15 Induction Motor,Riverside Plant,240,100,145
2025-03-31,TorqueMax 15 Induction Motor,Rheinland Plant,45,75,191
2025-03-31,TorqueMax 30 Induction Motor,Riverside Plant,159,100,84
2025-03-31,TorqueMax 30 Induction Motor,Rheinland Plant,270,75,61
2025-03-31,TorqueMax 60 Servo Motor,Riverside Plant,484,100,99
2025-03-31,TorqueMax 60 Servo Motor,Rheinland Plant,443,150,152
2025-03-31,SenseLine Temperature Sensor,Riverside Plant,312,150,85
2025-03-31,SenseLine Temperature Sensor,Rheinland Plant,424,50,97
2025-03-31,SenseLine Pressure Sensor,Riverside Plant,401,50,13
2025-03-31,SenseLine Pressure Sensor,Rheinland Plant,186,150,82
2025-03-31,SenseLine Vibration Sensor,Riverside Plant,33,150,87
2025-03-31,SenseLine Vibration Sensor,Rheinland Plant,485,50,46
2025-03-31,Pump Seal Kit,Riverside Plant,257,75,134
2025-03-31,Pump Seal Kit,Rheinland Plant,106,150,126
2025-03-31,Turbine Bearing Set,Riverside Plant,68,75,165
2025-03-31,Turbine Bearing Set,Rheinland Plant,559,100,136
2025-03-31,Pump Impeller,Riverside Plant,506,100,115
2025-03-31,Pump Impeller,Rheinland Plant,453,100,82
2025-03-31,Turbine Blade Set,Riverside Plant,453,75,147
2025-03-31,Turbine Blade Set,Rheinland Plant,108,150,20
2025-04-07,AquaFlow 100 Centrifugal Pump,Riverside Plant,82,75,122
2025-04-07,AquaFlow 100 Centrifugal Pump,Rheinland Plant,484,100,126
2025-04-07,AquaFlow 200 Centrifugal Pump,Riverside Plant,41,50,182
2025-04-07,AquaFlow 200 Centrifugal Pump,Rheinland Plant,194,100,170
2025-04-07,AquaFlow 350 Submersible Pump,Riverside Plant,15,150,39
2025-04-07,AquaFlow 350 Submersible Pump,Rheinland Plant,599,50,59
2025-04-07,AquaFlow 500 Booster Pump,Riverside Plant,352,75,25
2025-04-07,AquaFlow 500 Booster Pump,Rheinland Plant,202,75,48
2025-04-07,HelioGen 1000 Gas Turbine,Riverside Plant,265,100,128
2025-04-07,HelioGen 1000 Gas Turbine,Rheinland Plant,59,100,38
2025-04-07,HelioGen 2000 Gas Turbine,Riverside Plant,286,100,113
2025-04-07,HelioGen 2000 Gas Turbine,Rheinland Plant,150,100,45
2025-04-07,HelioGen 3000 Steam Turbine,Riverside Plant,164,100,56
2025-04-07,HelioGen 3000 Steam Turbine,Rheinland Plant,588,150,60
2025-04-07,FlowGuard 10 Control Valve,Riverside Plant,450,75,73
2025-04-07,FlowGuard 10 Control Valve,Rheinland Plant,351,50,178
2025-04-07,FlowGuard 25 Control Valve,Riverside Plant,576,150,107
2025-04-07,FlowGuard 25 Control Valve,Rheinland Plant,309,75,174
2025-04-07,FlowGuard 50 Safety Valve,Riverside Plant,234,150,168
2025-04-07,FlowGuard 50 Safety Valve,Rheinland Plant,546,50,57
2025-04-07,TorqueMax 15 Induction Motor,Riverside Plant,100,50,90
2025-04-07,TorqueMax 15 Induction Motor,Rheinland Plant,356,50,31
2025-04-07,TorqueMax 30 Induction Motor,Riverside Plant,159,150,87
2025-04-07,TorqueMax 30 Induction Motor,Rheinland Plant,522,150,111
2025-04-07,TorqueMax 60 Servo Motor,Riverside Plant,139,50,177
2025-04-07,TorqueMax 60 Servo Motor,Rheinland Plant,186,50,121
2025-04-07,SenseLine Temperature Sensor,Riverside Plant,206,150,94
2025-04-07,SenseLine Temperature Sensor,Rheinland Plant,238,50,192
2025-04-07,SenseLine Pressure Sensor,Riverside Plant,329,100,146
2025-04-07,SenseLine Pressure Sensor,Rheinland Plant,476,75,69
2025-04-07,SenseLine Vibration Sensor,Riverside Plant,182,150,176
2025-04-07,SenseLine Vibration Sensor,Rheinland Plant,498,100,172
2025-04-07,Pump Seal Kit,Riverside Plant,474,50,79
2025-04-07,Pump Seal Kit,Rheinland Plant,221,50,14
2025-04-07,Turbine Bearing Set,Riverside Plant,227,75,151
2025-04-07,Turbine Bearing Set,Rheinland Plant,149,100,147
2025-04-07,Pump Impeller,Riverside Plant,599,100,106
2025-04-07,Pump Impeller,Rheinland Plant,369,100,52
2025-04-07,Turbine Blade Set,Riverside Plant,155,100,90
2025-04-07,Turbine Blade Set,Rheinland Plant,253,75,42
2025-04-14,AquaFlow 100 Centrifugal Pump,Riverside Plant,386,150,155
2025-04-14,AquaFlow 100 Centrifugal Pump,Rheinland Plant,302,150,5
2025-04-14,AquaFlow 200 Centrifugal Pump,Riverside Plant,591,100,106
2025-04-14,AquaFlow 200 Centrifugal Pump,Rheinland Plant,360,50,47
2025-04-14,AquaFlow 350 Submersible Pump,Riverside Plant,464,150,96
2025-04-14,AquaFlow 350 Submersible Pump,Rheinland Plant,160,50,140
2025-04-14,AquaFlow 500 Booster Pump,Riverside Plant,200,75,113
2025-04-14,AquaFlow 500 Booster Pump,Rheinland Plant,322,150,24
2025-04-14,HelioGen 1000 Gas Turbine,Riverside Plant,461,75,157
2025-04-14,HelioGen 1000 Gas Turbine,Rheinland Plant,160,100,156
2025-04-14,HelioGen 2000 Gas Turbine,Riverside Plant,529,100,1
2025-04-14,HelioGen 2000 Gas Turbine,Rheinland Plant,113,100,144
2025-04-14,HelioGen 3000 Steam Turbine,Riverside Plant,90,150,11
2025-04-14,HelioGen 3000 Steam Turbine,Rheinland Plant,507,75,41
2025-04-14,FlowGuard 10 Control Valve,Riverside Plant,457,150,193
2025-04-14,FlowGuard 10 Control Valve,Rheinland Plant,32,50,120
2025-04-14,FlowGuard 25 Control Valve,Riverside Plant,244,50,34
2025-04-14,FlowGuard 25 Control Valve,Rheinland Plant,569,50,62
2025-04-14,FlowGuard 50 Safety Valve,Riverside Plant,251,100,126
2025-04-14,FlowGuard 50 Safety Valve,Rheinland Plant,142,100,141
2025-04-14,TorqueMax 15 Induction Motor,Riverside Plant,111,100,169
2025-04-14,TorqueMax 15 Induction Motor,Rheinland Plant,6,150,56
2025-04-14,TorqueMax 30 Induction Motor,Riverside Plant,309,50,49
2025-04-14,TorqueMax 30 Induction Motor,Rheinland Plant,124,150,5
2025-04-14,TorqueMax 60 Servo Motor,Riverside Plant,457,100,83
2025-04-14,TorqueMax 60 Servo Motor,Rheinland Plant,88,150,21
2025-04-14,SenseLine Temperature Sensor,Riverside Plant,6,100,136
2025-04-14,SenseLine Temperature Sensor,Rheinland Plant,187,75,40
2025-04-14,SenseLine Pressure Sensor,Riverside Plant,425,50,4
2025-04-14,SenseLine Pressure Sensor,Rheinland Plant,134,75,39
2025-04-14,SenseLine Vibration Sensor,Riverside Plant,488,50,155
2025-04-14,SenseLine Vibration Sensor,Rheinland Plant,396,100,69
2025-04-14,Pump Seal Kit,Riverside Plant,74,100,54
2025-04-14,Pump Seal Kit,Rheinland Plant,450,100,121
2025-04-14,Turbine Bearing Set,Riverside Plant,225,50,60
2025-04-14,Turbine Bearing Set,Rheinland Plant,210,100,121
2025-04-14,Pump Impeller,Riverside Plant,183,150,120
2025-04-14,Pump Impeller,Rheinland Plant,341,150,161
2025-04-14,Turbine Blade Set,Riverside Plant,540,50,38
2025-04-14,Turbine Blade Set,Rheinland Plant,556,75,104
2025-04-21,AquaFlow 100 Centrifugal Pump,Riverside Plant,239,75,3
2025-04-21,AquaFlow 100 Centrifugal Pump,Rheinland Plant,230,50,69
2025-04-21,AquaFlow 200 Centrifugal Pump,Riverside Plant,555,75,148
2025-04-21,AquaFlow 200 Centrifugal Pump,Rheinland Plant,379,150,1
2025-04-21,AquaFlow 350 Submersible Pump,Riverside Plant,229,100,119
2025-04-21,AquaFlow 350 Submersible Pump,Rheinland Plant,280,75,53
2025-04-21,AquaFlow 500 Booster Pump,Riverside Plant,69,50,142
2025-04-21,AquaFlow 500 Booster Pump,Rheinland Plant,86,150,96
2025-04-21,HelioGen 1000 Gas Turbine,Riverside Plant,140,100,54
2025-04-21,HelioGen 1000 Gas Turbine,Rheinland Plant,10,150,33
2025-04-21,HelioGen 2000 Gas Turbine,Riverside Plant,462,75,156
2025-04-21,HelioGen 2000 Gas Turbine,Rheinland Plant,544,75,191
2025-04-21,HelioGen 3000 Steam Turbine,Riverside Plant,478,150,52
2025-04-21,HelioGen 3000 Steam Turbine,Rheinland Plant,131,75,151
2025-04-21,FlowGuard 10 Control Valve,Riverside Plant,595,50,197
2025-04-21,FlowGuard 10 Control Valve,Rheinland Plant,157,75,72
2025-04-21,FlowGuard 25 Control Valve,Riverside Plant,502,100,32
2025-04-21,FlowGuard 25 Control Valve,Rheinland Plant,508,50,92
2025-04-21,FlowGuard 50 Safety Valve,Riverside Plant,429,150,123
2025-04-21,FlowGuard 50 Safety Valve,Rheinland Plant,149,75,63
2025-04-21,TorqueMax 15 Induction Motor,Riverside Plant,154,100,196
2025-04-21,TorqueMax 15 Induction Motor,Rheinland Plant,573,100,79
2025-04-21,TorqueMax 30 Induction Motor,Riverside Plant,331,100,157
2025-04-21,TorqueMax 30 Induction Motor,Rheinland Plant,197,75,44
2025-04-21,TorqueMax 60 Servo Motor,Riverside Plant,58,150,127
2025-04-21,TorqueMax 60 Servo Motor,Rheinland Plant,98,150,111
2025-04-21,SenseLine Temperature Sensor,Riverside Plant,119,150,145
2025-04-21,SenseLine Temperature Sensor,Rheinland Plant,551,100,19
2025-04-21,SenseLine Pressure Sensor,Riverside Plant,578,75,144
2025-04-21,SenseLine Pressure Sensor,Rheinland Plant,451,150,23
2025-04-21,SenseLine Vibration Sensor,Riverside Plant,33,75,83
2025-04-21,SenseLine Vibration Sensor,Rheinland Plant,224,75,160
2025-04-21,Pump Seal Kit,Riverside Plant,311,100,169
2025-04-21,Pump Seal Kit,Rheinland Plant,562,75,143
2025-04-21,Turbine Bearing Set,Riverside Plant,549,150,194
2025-04-21,Turbine Bearing Set,Rheinland Plant,273,75,69
2025-04-21,Pump Impeller,Riverside Plant,404,100,137
2025-04-21,Pump Impeller,Rheinland Plant,518,50,134
2025-04-21,Turbine Blade Set,Riverside Plant,351,50,127
2025-04-21,Turbine Blade Set,Rheinland Plant,230,150,68
2025-04-28,AquaFlow 100 Centrifugal Pump,Riverside Plant,399,150,5
2025-04-28,AquaFlow 100 Centrifugal Pump,Rheinland Plant,454,150,192
2025-04-28,AquaFlow 200 Centrifugal Pump,Riverside Plant,410,75,61
2025-04-28,AquaFlow 200 Centrifugal Pump,Rheinland Plant,433,150,190
2025-04-28,AquaFlow 350 Submersible Pump,Riverside Plant,420,100,156
2025-04-28,AquaFlow 350 Submersible Pump,Rheinland Plant,520,50,77
2025-04-28,AquaFlow 500 Booster Pump,Riverside Plant,111,100,157
2025-04-28,AquaFlow 500 Booster Pump,Rheinland Plant,388,50,140
2025-04-28,HelioGen 1000 Gas Turbine,Riverside Plant,330,75,129
2025-04-28,HelioGen 1000 Gas Turbine,Rheinland Plant,385,50,40
2025-04-28,HelioGen 2000 Gas Turbine,Riverside Plant,285,50,97
2025-04-28,HelioGen 2000 Gas Turbine,Rheinland Plant,470,75,47
2025-04-28,HelioGen 3000 Steam Turbine,Riverside Plant,226,150,180
2025-04-28,HelioGen 3000 Steam Turbine,Rheinland Plant,7,100,166
2025-04-28,FlowGuard 10 Control Valve,Riverside Plant,516,150,37
2025-04-28,FlowGuard 10 Control Valve,Rheinland Plant,278,75,161
2025-04-28,FlowGuard 25 Control Valve,Riverside Plant,255,100,83
2025-04-28,FlowGuard 25 Control Valve,Rheinland Plant,76,100,188
2025-04-28,FlowGuard 50 Safety Valve,Riverside Plant,74,150,188
2025-04-28,FlowGuard 50 Safety Valve,Rheinland Plant,484,50,123
2025-04-28,TorqueMax 15 Induction Motor,Riverside Plant,279,75,88
2025-04-28,TorqueMax 15 Induction Motor,Rheinland Plant,507,50,39
2025-04-28,TorqueMax 30 Induction Motor,Riverside Plant,48,50,98
2025-04-28,TorqueMax 30 Induction Motor,Rheinland Plant,470,100,108
2025-04-28,TorqueMax 60 Servo Motor,Riverside Plant,481,50,93
2025-04-28,TorqueMax 60 Servo Motor,Rheinland Plant,341,100,40
2025-04-28,SenseLine Temperature Sensor,Riverside Plant,545,150,4
2025-04-28,SenseLine Temperature Sensor,Rheinland Plant,111,100,86
2025-04-28,SenseLine Pressure Sensor,Riverside Plant,577,50,26
2025-04-28,SenseLine Pressure Sensor,Rheinland Plant,417,50,44
2025-04-28,SenseLine Vibration Sensor,Riverside Plant,520,100,66
2025-04-28,SenseLine Vibration Sensor,Rheinland Plant,540,100,159
2025-04-28,Pump Seal Kit,Riverside Plant,338,75,2
2025-04-28,Pump Seal Kit,Rheinland Plant,538,50,31
2025-04-28,Turbine Bearing Set,Riverside Plant,32,100,153
2025-04-28,Turbine Bearing Set,Rheinland Plant,421,150,11
2025-04-28,Pump Impeller,Riverside Plant,253,100,108
2025-04-28,Pump Impeller,Rheinland Plant,440,150,17
2025-04-28,Turbine Blade Set,Riverside Plant,225,150,26
2025-04-28,Turbine Blade Set,Rheinland Plant,214,50,163
2025-05-05,AquaFlow 100 Centrifugal Pump,Riverside Plant,176,150,58
2025-05-05,AquaFlow 100 Centrifugal Pump,Rheinland Plant,165,75,62
2025-05-05,AquaFlow 200 Centrifugal Pump,Riverside Plant,177,50,183
2025-05-05,AquaFlow 200 Centrifugal Pump,Rheinland Plant,495,150,31
2025-05-05,AquaFlow 350 Submersible Pump,Riverside Plant,582,50,187
2025-05-05,AquaFlow 350 Submersible Pump,Rheinland Plant,320,50,2
2025-05-05,AquaFlow 500 Booster Pump,Riverside Plant,354,150,23
2025-05-05,AquaFlow 500 Booster Pump,Rheinland Plant,581,50,39
2025-05-05,HelioGen 1000 Gas Turbine,Riverside Plant,363,75,175
2025-05-05,HelioGen 1000 Gas Turbine,Rheinland Plant,332,100,146
2025-05-05,HelioGen 2000 Gas Turbine,Riverside Plant,288,150,45
2025-05-05,HelioGen 2000 Gas Turbine,Rheinland Plant,406,150,159
2025-05-05,HelioGen 3000 Steam Turbine,Riverside Plant,407,50,187
2025-05-05,HelioGen 3000 Steam Turbine,Rheinland Plant,410,50,17
2025-05-05,FlowGuard 10 Control Valve,Riverside Plant,253,100,92
2025-05-05,FlowGuard 10 Control Valve,Rheinland Plant,191,150,10
2025-05-05,FlowGuard 25 Control Valve,Riverside Plant,106,75,150
2025-05-05,FlowGuard 25 Control Valve,Rheinland Plant,253,150,45
2025-05-05,FlowGuard 50 Safety Valve,Riverside Plant,108,100,137
2025-05-05,FlowGuard 50 Safety Valve,Rheinland Plant,206,75,5
2025-05-05,TorqueMax 15 Induction Motor,Riverside Plant,524,50,88
2025-05-05,TorqueMax 15 Induction Motor,Rheinland Plant,505,150,88
2025-05-05,TorqueMax 30 Induction Motor,Riverside Plant,110,75,62
